timestamps,TP9,AF7,AF8,TP10,Right AUX
1673934877.180,-1000.000,-1000.000,-266.113,-1000.000,0.000
1673934877.184,-1000.000,-1000.000,-838.867,-1000.000,0.000
1673934877.188,-1000.000,-1000.000,130.859,-1000.000,0.000
1673934877.192,-925.781,-925.781,-1000.000,-926.270,0.000
1673934877.196,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.200,-510.254,-510.254,-225.586,-482.422,0.000
1673934877.204,911.621,912.598,-979.004,926.758,0.000
1673934877.208,-1000.000,-999.023,953.613,995.117,0.000
1673934877.212,914.062,915.039,936.035,916.992,0.000
1673934877.215,979.492,979.980,973.145,979.492,0.000
1673934877.219,964.355,965.332,965.332,965.332,0.000
1673934877.223,964.844,965.332,966.309,965.332,0.000
1673934877.227,964.844,965.332,958.008,965.332,0.000
1673934877.231,964.844,965.332,976.074,965.332,0.000
1673934877.235,973.633,972.168,965.332,972.656,0.000
1673934877.239,930.664,938.477,788.574,937.012,0.000
1673934877.243,964.844,949.219,-985.352,952.637,0.000
1673934877.247,988.770,-963.379,692.871,-973.145,0.000
1673934877.251,-310.059,-221.191,-636.719,-239.746,0.000
1673934877.255,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.258,-935.547,-937.988,-527.832,-937.500,0.000
1673934877.262,-1000.000,-1000.000,941.406,-1000.000,0.000
1673934877.266,-1000.000,-1000.000,729.492,-1000.000,0.000
1673934877.270,-1000.000,-1000.000,-747.559,-1000.000,0.000
1673934877.274,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.278,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.282,-1000.000,-1000.000,329.102,-1000.000,0.000
1673934877.286,-1000.000,-1000.000,786.621,-1000.000,0.000
1673934877.290,-1000.000,-1000.000,-804.199,-1000.000,0.000
1673934877.294,-937.988,-937.988,-1000.000,-937.988,0.000
1673934877.298,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.301,-221.680,-221.191,55.664,-221.191,0.000
1673934877.305,-963.867,-963.379,-912.598,-963.379,0.000
1673934877.309,948.730,949.219,915.527,949.707,0.000
1673934877.313,937.500,937.988,958.496,937.988,0.000
1673934877.317,971.191,972.168,967.285,972.168,0.000
1673934877.321,964.844,965.332,965.332,965.332,0.000
1673934877.325,964.844,965.332,970.215,965.332,0.000
1673934877.329,964.844,965.332,936.523,965.332,0.000
1673934877.333,964.844,965.332,-952.148,965.332,0.000
1673934877.337,975.098,975.586,666.016,975.586,0.000
1673934877.341,892.090,892.578,450.684,892.578,0.000
1673934877.344,-898.438,-897.461,-858.398,-897.461,0.000
1673934877.348,381.348,381.836,230.957,382.324,0.000
1673934877.352,-996.094,-996.094,-1000.000,-996.094,0.000
1673934877.356,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.360,-957.520,-957.520,-164.062,-957.520,0.000
1673934877.364,-1000.000,-1000.000,-814.941,-1000.000,0.000
1673934877.368,-1000.000,-1000.000,140.625,-1000.000,0.000
1673934877.372,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.376,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.380,-1000.000,-1000.000,-333.496,-1000.000,0.000
1673934877.383,-1000.000,-1000.000,-859.375,-1000.000,0.000
1673934877.387,-1000.000,-1000.000,177.734,-1000.000,0.000
1673934877.391,-925.781,-925.781,-1000.000,-925.781,0.000
1673934877.395,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.399,-598.145,-598.145,-282.715,-575.684,0.000
1673934877.403,855.957,856.445,997.070,870.605,0.000
1673934877.407,-981.445,-980.957,964.355,-985.352,0.000
1673934877.411,907.227,907.715,931.152,909.668,0.000
1673934877.415,980.957,981.934,977.051,981.445,0.000
1673934877.419,964.844,965.332,951.172,965.332,0.000
1673934877.422,964.355,965.820,992.188,965.332,0.000
1673934877.426,964.355,965.332,896.484,965.332,0.000
1673934877.430,964.844,965.332,671.387,965.820,0.000
1673934877.434,965.820,965.820,867.188,966.309,0.000
1673934877.438,959.473,962.891,896.973,961.426,0.000
1673934877.442,910.645,907.227,916.992,909.180,0.000
1673934877.446,-904.297,-899.902,-987.305,-901.855,0.000
1673934877.450,84.473,133.789,-193.359,108.398,0.000
1673934877.454,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.458,-969.727,-976.562,-1000.000,-973.145,0.000
1673934877.462,-980.957,-977.051,57.129,-979.004,0.000
1673934877.465,-1000.000,-1000.000,993.652,-1000.000,0.000
1673934877.469,-1000.000,-1000.000,-471.191,-1000.000,0.000
1673934877.473,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.477,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.481,-1000.000,-1000.000,85.938,-1000.000,0.000
1673934877.485,-1000.000,-1000.000,-923.340,-1000.000,0.000
1673934877.489,-1000.000,-1000.000,-361.328,-999.023,0.000
1673934877.493,-937.988,-937.988,-1000.000,-940.918,0.000
1673934877.497,-1000.000,-1000.000,-983.398,-1000.000,0.000
1673934877.501,-221.680,-221.191,177.246,-184.570,0.000
1673934877.505,-964.355,-963.379,-909.668,-954.102,0.000
1673934877.508,948.242,949.219,909.180,943.848,0.000
1673934877.512,937.500,937.988,963.867,940.918,0.000
1673934877.516,971.191,972.168,968.262,971.191,0.000
1673934877.520,964.844,965.332,946.777,965.332,0.000
1673934877.524,975.098,975.586,-996.094,975.586,0.000
1673934877.528,892.090,892.578,724.121,892.578,0.000
1673934877.532,-898.438,-897.461,589.355,-897.461,0.000
1673934877.536,381.348,382.324,-264.648,382.324,0.000
1673934877.540,-996.094,-996.094,-501.465,-996.094,0.000
1673934877.544,-1000.000,-1000.000,-904.297,-1000.000,0.000
1673934877.547,-957.520,-957.520,212.402,-957.520,0.000
1673934877.551,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.555,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.559,-1000.000,-1000.000,-283.203,-1000.000,0.000
1673934877.563,-1000.000,-1000.000,-840.820,-1000.000,0.000
1673934877.567,-1000.000,-1000.000,157.715,-1000.000,0.000
1673934877.571,-958.984,-958.984,-1000.000,-958.008,0.000
1673934877.575,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.579,-974.609,-974.609,-471.191,-964.844,0.000
1673934877.583,368.164,368.652,898.926,383.301,0.000
1673934877.587,-909.180,-908.203,999.512,-909.668,0.000
1673934877.590,897.949,898.438,916.504,898.438,0.000
1673934877.594,972.168,972.656,980.469,973.145,0.000
1673934877.598,964.844,965.820,958.008,965.332,0.000
1673934877.602,964.844,965.820,984.375,965.332,0.000
1673934877.606,964.844,965.332,904.297,965.332,0.000
1673934877.610,964.844,965.332,858.398,965.332,0.000
1673934877.614,968.750,968.262,971.680,968.750,0.000
1673934877.618,945.312,951.660,852.051,949.219,0.000
1673934877.622,934.082,925.293,971.680,928.223,0.000
1673934877.626,-937.500,-921.875,871.582,-927.246,0.000
1673934877.630,-120.117,-42.969,-411.133,-70.312,0.000
1673934877.633,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.637,-946.289,-954.102,-836.914,-951.172,0.000
1673934877.641,-995.117,-990.234,574.219,-991.699,0.000
1673934877.645,-1000.000,-1000.000,874.512,-1000.000,0.000
1673934877.649,-1000.000,-1000.000,-667.480,-1000.000,0.000
1673934877.653,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.657,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.661,-1000.000,-1000.000,-28.809,-1000.000,0.000
1673934877.665,-1000.000,-1000.000,-905.273,-1000.000,0.000
1673934877.669,-1000.000,-1000.000,-306.641,-1000.000,0.000
1673934877.672,-937.988,-937.988,-1000.000,-937.988,0.000
1673934877.676,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.680,-221.680,-221.191,-37.109,-221.191,0.000
1673934877.684,-964.355,-963.379,-925.781,-963.379,0.000
1673934877.688,948.242,949.219,925.781,949.219,0.000
1673934877.692,937.500,938.477,951.660,937.988,0.000
1673934877.696,971.680,972.656,968.262,972.168,0.000
1673934877.700,964.844,965.820,965.820,965.332,0.000
1673934877.704,964.844,965.332,970.703,965.332,0.000
1673934877.708,964.355,965.820,942.871,965.332,0.000
1673934877.712,964.844,965.820,-980.469,965.332,0.000
1673934877.715,980.469,980.957,814.453,980.957,0.000
1673934877.719,896.973,899.902,575.684,899.414,0.000
1673934877.723,-939.941,-947.754,-899.414,-944.824,0.000
1673934877.727,666.016,702.148,390.137,690.430,0.000
1673934877.731,-778.809,-740.234,-926.270,-752.930,0.000
1673934877.735,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.739,-937.988,-936.523,-270.508,-937.012,0.000
1673934877.743,-1000.000,-1000.000,-846.191,-1000.000,0.000
1673934877.747,-1000.000,-1000.000,162.109,-1000.000,0.000
1673934877.751,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.755,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.758,-1000.000,-1000.000,-582.031,-1000.000,0.000
1673934877.762,-1000.000,-1000.000,-997.559,-1000.000,0.000
1673934877.766,-1000.000,-1000.000,297.363,-1000.000,0.000
1673934877.770,-973.145,-965.820,-1000.000,-962.891,0.000
1673934877.774,-984.375,-1000.000,-1000.000,-1000.000,0.000
1673934877.778,-1000.000,-1000.000,-611.328,-1000.000,0.000
1673934877.782,186.035,281.250,766.602,319.824,0.000
1673934877.786,-896.973,-902.344,-971.191,-904.785,0.000
1673934877.790,901.855,900.391,907.715,899.902,0.000
1673934877.794,965.332,969.727,979.492,971.191,0.000
1673934877.797,964.844,965.820,965.332,965.332,0.000
1673934877.801,964.844,965.332,967.285,965.332,0.000
1673934877.805,964.844,965.332,947.266,965.332,0.000
1673934877.809,964.844,965.332,983.398,965.820,0.000
1673934877.813,965.332,965.820,970.703,965.820,0.000
1673934877.817,965.332,966.309,512.695,966.309,0.000
1673934877.821,901.855,902.832,702.637,902.832,0.000
1673934877.825,-896.973,-895.996,-849.609,-896.484,0.000
1673934877.829,185.547,186.523,30.762,186.035,0.000
1673934877.833,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.836,-984.375,-984.375,-1000.000,-984.375,0.000
1673934877.840,-973.145,-973.145,66.895,-973.145,0.000
1673934877.844,-1000.000,-1000.000,-871.582,-1000.000,0.000
1673934877.848,-1000.000,-1000.000,-158.203,-1000.000,0.000
1673934877.852,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.856,-1000.000,-1000.000,-972.656,-1000.000,0.000
1673934877.860,-1000.000,-1000.000,195.801,-1000.000,0.000
1673934877.864,-1000.000,-1000.000,-814.941,-1000.000,0.000
1673934877.868,-1000.000,-1000.000,-85.449,-1000.000,0.000
1673934877.872,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.876,-934.082,-937.988,-1000.000,-937.988,0.000
1673934877.879,-1000.000,-1000.000,-149.414,-1000.000,0.000
1673934877.883,-281.250,-221.680,-951.660,-221.191,0.000
1673934877.887,-984.863,-963.379,938.965,-963.379,0.000
1673934877.891,958.008,949.219,948.730,949.219,0.000
1673934877.895,932.617,938.477,961.426,937.988,0.000
1673934877.899,973.145,972.168,868.652,972.168,0.000
1673934877.903,979.004,979.492,-910.645,979.004,0.000
1673934877.907,908.691,911.133,401.367,911.133,0.000
1673934877.911,-976.562,-981.934,-878.418,-981.934,0.000
1673934877.915,804.688,827.148,-1000.000,827.148,0.000
1673934877.919,-605.469,-576.660,-516.602,-576.660,0.000
1673934877.922,-1000.000,-1000.000,987.793,-1000.000,0.000
1673934877.926,-934.082,-933.105,210.449,-933.105,0.000
1673934877.930,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.934,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934877.938,-1000.000,-1000.000,-547.852,-1000.000,0.000
1673934877.942,-1000.000,-1000.000,-981.934,-1000.000,0.000
1673934877.946,-1000.000,-1000.000,304.199,-1000.000,0.000
1673934877.950,-980.957,-980.957,-1000.000,-979.004,0.000
1673934877.954,-969.727,-969.727,-1000.000,-973.633,0.000
1673934877.958,-1000.000,-1000.000,-833.496,-1000.000,0.000
1673934877.962,84.473,84.961,500.977,112.305,0.000
1673934877.965,-904.297,-903.320,-928.223,-901.367,0.000
1673934877.969,910.156,911.621,900.879,908.691,0.000
1673934877.973,959.473,960.449,977.539,961.914,0.000
1673934877.977,965.332,966.309,953.613,966.309,0.000
1673934877.981,964.844,965.332,986.328,965.332,0.000
1673934877.985,964.844,965.332,913.086,965.332,0.000
1673934877.989,964.844,965.820,725.098,965.332,0.000
1673934877.993,964.844,965.820,979.004,965.820,0.000
1673934877.997,965.332,966.309,431.641,965.820,0.000
1673934878.001,901.855,902.832,483.887,902.344,0.000
1673934878.005,-896.973,-896.484,-900.391,-895.996,0.000
1673934878.008,186.035,186.523,-209.961,186.523,0.000
1673934878.012,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.016,-984.375,-984.375,-1000.000,-984.375,0.000
1673934878.020,-973.145,-973.145,-109.863,-973.145,0.000
1673934878.024,-1000.000,-1000.000,-887.695,-1000.000,0.000
1673934878.028,-1000.000,-1000.000,-246.582,-1000.000,0.000
1673934878.032,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.036,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.040,-1000.000,-1000.000,-229.004,-1000.000,0.000
1673934878.044,-1000.000,-1000.000,-895.996,-1000.000,0.000
1673934878.047,-1000.000,-1000.000,-188.965,-1000.000,0.000
1673934878.051,-937.988,-937.988,-1000.000,-937.988,0.000
1673934878.055,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.059,-221.680,-221.191,-121.582,-221.191,0.000
1673934878.063,-964.355,-963.379,-943.848,-963.379,0.000
1673934878.067,948.242,949.219,936.523,949.219,0.000
1673934878.071,937.500,937.988,945.312,937.988,0.000
1673934878.075,971.680,972.168,970.215,972.168,0.000
1673934878.079,964.355,965.332,965.332,965.332,0.000
1673934878.083,964.844,965.332,967.285,965.332,0.000
1673934878.087,964.844,965.820,957.031,965.332,0.000
1673934878.090,964.844,965.332,980.957,965.332,0.000
1673934878.094,972.168,972.168,943.848,972.168,0.000
1673934878.098,935.059,937.988,791.016,937.988,0.000
1673934878.102,954.590,948.730,-965.820,948.730,0.000
1673934878.106,-982.422,-963.379,670.410,-963.379,0.000
1673934878.110,-255.371,-221.191,-648.438,-221.191,0.000
1673934878.114,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.118,-937.012,-937.988,-640.625,-937.988,0.000
1673934878.122,-1000.000,-1000.000,893.555,-1000.000,0.000
1673934878.126,-1000.000,-1000.000,325.684,-1000.000,0.000
1673934878.130,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.133,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.137,-1000.000,-1000.000,-604.004,-1000.000,0.000
1673934878.141,-1000.000,-1000.000,977.539,-1000.000,0.000
1673934878.145,-1000.000,-1000.000,387.207,-1000.000,0.000
1673934878.149,-980.957,-980.957,-1000.000,-980.957,0.000
1673934878.153,-969.727,-969.727,-1000.000,-969.727,0.000
1673934878.157,-1000.000,-1000.000,-817.871,-1000.000,0.000
1673934878.161,84.473,84.961,509.766,84.961,0.000
1673934878.165,-904.297,-903.320,-930.176,-903.809,0.000
1673934878.169,910.645,911.133,901.367,911.133,0.000
1673934878.172,959.473,959.961,975.586,960.449,0.000
1673934878.176,965.332,966.309,965.332,966.309,0.000
1673934878.180,964.844,965.820,965.332,965.332,0.000
1673934878.184,964.844,965.332,964.844,965.332,0.000
1673934878.188,964.844,965.332,966.309,965.332,0.000
1673934878.192,964.355,965.332,965.820,965.332,0.000
1673934878.196,970.703,971.191,948.242,971.680,0.000
1673934878.200,895.996,896.484,898.438,896.484,0.000
1673934878.204,-895.020,-894.043,-896.973,-894.531,0.000
1673934878.208,285.156,285.645,172.363,285.645,0.000
1673934878.212,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.215,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.219,-965.332,-965.332,-124.512,-965.332,0.000
1673934878.223,-1000.000,-1000.000,-910.156,-1000.000,0.000
1673934878.227,-1000.000,-1000.000,-248.535,-1000.000,0.000
1673934878.231,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.235,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.239,-1000.000,-1000.000,-274.902,-1000.000,0.000
1673934878.243,-1000.000,-1000.000,-825.195,-1000.000,0.000
1673934878.247,-1000.000,-1000.000,150.391,-1000.000,0.000
1673934878.251,-925.781,-925.781,-1000.000,-925.781,0.000
1673934878.254,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.258,-569.824,-510.742,-246.094,-509.766,0.000
1673934878.262,874.023,912.109,-988.281,912.598,0.000
1673934878.266,-987.305,-999.023,957.520,-999.023,0.000
1673934878.270,909.180,914.551,934.082,915.039,0.000
1673934878.274,980.469,979.492,973.633,979.980,0.000
1673934878.278,964.844,965.332,965.332,965.332,0.000
1673934878.282,964.844,965.332,967.773,965.332,0.000
1673934878.286,964.844,965.332,953.613,965.332,0.000
1673934878.290,964.844,965.332,981.445,965.332,0.000
1673934878.294,972.168,972.168,945.312,972.168,0.000
1673934878.297,935.059,937.988,769.531,937.988,0.000
1673934878.301,954.102,949.219,-971.191,949.219,0.000
1673934878.305,-980.957,-963.379,662.109,-963.379,0.000
1673934878.309,-252.930,-221.191,-660.156,-221.680,0.000
1673934878.313,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.317,-937.012,-937.988,-687.012,-937.988,0.000
1673934878.321,-1000.000,-1000.000,850.098,-1000.000,0.000
1673934878.325,-1000.000,-1000.000,508.301,-1000.000,0.000
1673934878.329,-1000.000,-1000.000,-940.430,-1000.000,0.000
1673934878.333,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.336,-1000.000,-1000.000,-617.676,-1000.000,0.000
1673934878.340,-1000.000,-1000.000,911.133,-1000.000,0.000
1673934878.344,-1000.000,-1000.000,660.645,-1000.000,0.000
1673934878.348,-1000.000,-1000.000,-851.074,-1000.000,0.000
1673934878.352,-937.988,-937.988,-1000.000,-937.988,0.000
1673934878.356,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.360,-221.680,-221.191,93.750,-221.191,0.000
1673934878.364,-964.355,-963.379,-912.109,-963.379,0.000
1673934878.368,948.730,949.219,913.574,949.219,0.000
1673934878.372,937.012,938.477,959.961,937.988,0.000
1673934878.376,971.191,972.168,966.797,972.168,0.000
1673934878.379,964.844,965.332,965.332,965.332,0.000
1673934878.383,964.355,965.332,969.238,965.332,0.000
1673934878.387,964.844,965.332,937.988,965.332,0.000
1673934878.391,964.844,965.820,-951.172,965.820,0.000
1673934878.395,965.332,966.309,642.090,966.309,0.000
1673934878.399,901.855,902.832,472.168,902.832,0.000
1673934878.403,-896.973,-895.996,-854.492,-895.996,0.000
1673934878.407,185.547,186.035,114.746,186.035,0.000
1673934878.411,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.415,-984.375,-984.375,-1000.000,-984.375,0.000
1673934878.419,-973.145,-973.145,-241.211,-973.145,0.000
1673934878.422,-1000.000,-1000.000,-829.102,-1000.000,0.000
1673934878.426,-1000.000,-1000.000,121.094,-1000.000,0.000
1673934878.430,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.434,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.438,-1000.000,-1000.000,-360.840,-1000.000,0.000
1673934878.442,-1000.000,-1000.000,-874.512,-1000.000,0.000
1673934878.446,-1000.000,-1000.000,145.996,-1000.000,0.000
1673934878.450,-929.199,-925.781,-1000.000,-925.781,0.000
1673934878.454,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.458,-652.344,-598.145,-309.082,-598.145,0.000
1673934878.462,796.875,856.445,986.816,856.445,0.000
1673934878.465,-970.215,-980.957,968.262,-980.957,0.000
1673934878.469,904.297,907.715,929.199,907.715,0.000
1673934878.473,980.469,981.934,975.098,981.445,0.000
1673934878.477,964.844,965.332,965.332,965.332,0.000
1673934878.481,964.355,965.332,965.820,965.332,0.000
1673934878.485,964.844,965.332,961.426,965.332,0.000
1673934878.489,964.844,965.332,970.703,965.332,0.000
1673934878.493,969.727,969.238,973.633,969.727,0.000
1673934878.497,942.383,945.801,833.496,945.312,0.000
1673934878.501,938.965,934.570,-1000.000,935.547,0.000
1673934878.505,-947.266,-936.523,760.742,-938.965,0.000
1673934878.508,-156.738,-120.117,-556.641,-128.906,0.000
1673934878.512,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.516,-943.359,-946.289,-844.727,-945.312,0.000
1673934878.520,-997.559,-995.117,530.762,-995.605,0.000
1673934878.524,-1000.000,-1000.000,979.492,-1000.000,0.000
1673934878.528,-1000.000,-1000.000,-521.973,-1000.000,0.000
1673934878.532,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.536,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.540,-1000.000,-1000.000,94.238,-1000.000,0.000
1673934878.544,-1000.000,-1000.000,904.785,-1000.000,0.000
1673934878.547,-1000.000,-1000.000,-642.090,-1000.000,0.000
1673934878.551,-937.988,-937.988,-1000.000,-937.988,0.000
1673934878.555,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.559,-221.680,-221.191,-96.191,-221.191,0.000
1673934878.563,-964.355,-963.379,-934.570,-963.379,0.000
1673934878.567,948.242,949.219,931.641,949.219,0.000
1673934878.571,937.500,938.477,948.242,937.988,0.000
1673934878.575,971.680,972.168,969.238,972.168,0.000
1673934878.579,964.355,965.332,965.332,965.820,0.000
1673934878.583,964.844,965.332,969.238,965.332,0.000
1673934878.586,964.844,965.332,949.707,965.332,0.000
1673934878.590,964.844,965.332,-995.605,965.332,0.000
1673934878.594,978.516,981.445,857.910,980.469,0.000
1673934878.598,890.137,890.625,674.316,890.625,0.000
1673934878.602,-906.738,-915.527,-893.066,-912.109,0.000
1673934878.606,486.328,562.988,289.551,532.227,0.000
1673934878.610,-939.941,-891.602,-979.492,-911.133,0.000
1673934878.614,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.618,-948.730,-942.871,-226.562,-945.312,0.000
1673934878.622,-1000.000,-1000.000,-828.613,-1000.000,0.000
1673934878.626,-1000.000,-1000.000,161.621,-1000.000,0.000
1673934878.629,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.633,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.637,-1000.000,-1000.000,-410.645,-1000.000,0.000
1673934878.641,-1000.000,-1000.000,-894.043,-1000.000,0.000
1673934878.645,-1000.000,-1000.000,196.777,-1000.000,0.000
1673934878.649,-973.145,-971.191,-1000.000,-966.797,0.000
1673934878.653,-984.375,-988.770,-1000.000,-999.512,0.000
1673934878.657,-1000.000,-1000.000,-614.258,-1000.000,0.000
1673934878.661,186.035,209.961,770.996,269.043,0.000
1673934878.665,-896.973,-897.461,-971.191,-901.367,0.000
1673934878.668,901.855,902.344,908.203,900.879,0.000
1673934878.672,965.332,967.285,979.492,969.238,0.000
1673934878.676,964.844,965.820,965.332,965.332,0.000
1673934878.680,964.355,965.332,965.332,965.332,0.000
1673934878.684,964.355,965.332,963.379,965.332,0.000
1673934878.688,964.844,965.332,967.773,965.332,0.000
1673934878.692,965.332,965.820,973.145,965.820,0.000
1673934878.696,960.938,966.309,889.648,964.355,0.000
1673934878.700,908.203,902.832,947.266,904.785,0.000
1673934878.704,-902.832,-895.996,962.402,-898.438,0.000
1673934878.708,108.887,186.035,-245.117,157.227,0.000
1673934878.711,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.715,-973.145,-984.375,-1000.000,-979.980,0.000
1673934878.719,-979.004,-973.145,163.086,-975.586,0.000
1673934878.723,-1000.000,-1000.000,930.664,-1000.000,0.000
1673934878.727,-1000.000,-1000.000,-612.793,-1000.000,0.000
1673934878.731,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.735,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.739,-1000.000,-1000.000,-93.262,-1000.000,0.000
1673934878.743,-1000.000,-1000.000,-895.020,-1000.000,0.000
1673934878.747,-1000.000,-1000.000,-268.555,-1000.000,0.000
1673934878.751,-937.988,-937.988,-1000.000,-937.988,0.000
1673934878.754,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.758,-221.680,-221.191,-54.688,-221.191,0.000
1673934878.762,-964.355,-963.379,-929.199,-963.379,0.000
1673934878.766,948.242,949.219,927.734,949.219,0.000
1673934878.770,937.500,938.477,950.195,937.988,0.000
1673934878.774,971.680,972.168,968.750,972.168,0.000
1673934878.778,964.844,965.332,965.332,965.332,0.000
1673934878.782,964.355,965.332,970.703,965.332,0.000
1673934878.786,964.844,965.332,942.871,965.332,0.000
1673934878.790,964.355,965.332,-984.863,965.332,0.000
1673934878.794,978.027,976.074,846.680,977.051,0.000
1673934878.797,912.109,924.316,577.637,919.434,0.000
1673934878.801,-987.305,983.887,-939.941,996.094,0.000
1673934878.805,841.797,938.965,551.270,898.438,0.000
1673934878.809,-553.223,-403.809,-794.434,-466.309,0.000
1673934878.813,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.817,-933.594,-933.594,-337.402,-933.594,0.000
1673934878.821,-1000.000,-1000.000,-877.441,-1000.000,0.000
1673934878.825,-1000.000,-1000.000,212.891,-1000.000,0.000
1673934878.829,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.833,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.836,-1000.000,-1000.000,-660.156,-1000.000,0.000
1673934878.840,-1000.000,-1000.000,925.781,-1000.000,0.000
1673934878.844,-1000.000,-1000.000,488.281,-1000.000,0.000
1673934878.848,-958.984,-958.984,-945.312,-958.496,0.000
1673934878.852,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.856,-974.121,-974.121,-501.953,-969.238,0.000
1673934878.860,368.164,368.652,850.586,375.977,0.000
1673934878.864,-908.691,-908.203,-989.746,-908.691,0.000
1673934878.868,897.949,898.438,913.086,898.438,0.000
1673934878.872,972.168,972.656,980.469,973.145,0.000
1673934878.875,964.844,965.332,959.961,965.332,0.000
1673934878.879,964.844,965.332,976.074,965.332,0.000
1673934878.883,964.355,965.332,937.012,965.332,0.000
1673934878.887,964.844,965.332,871.582,965.332,0.000
1673934878.891,964.844,965.820,-980.957,965.820,0.000
1673934878.895,965.332,965.820,558.594,966.309,0.000
1673934878.899,901.855,902.832,555.664,902.832,0.000
1673934878.903,-896.973,-895.996,-831.055,-895.996,0.000
1673934878.907,185.547,186.523,74.707,186.035,0.000
1673934878.911,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.915,-984.375,-984.375,-1000.000,-984.375,0.000
1673934878.918,-973.145,-973.145,-90.820,-973.145,0.000
1673934878.922,-1000.000,-1000.000,-876.465,-1000.000,0.000
1673934878.926,-1000.000,-1000.000,-205.566,-1000.000,0.000
1673934878.930,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.934,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.938,-1000.000,-1000.000,-209.473,-1000.000,0.000
1673934878.942,-1000.000,-1000.000,-829.102,-1000.000,0.000
1673934878.946,-1000.000,-1000.000,24.414,-1000.000,0.000
1673934878.950,-925.781,-925.781,-1000.000,-926.270,0.000
1673934878.954,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934878.958,-510.254,-509.766,-228.027,-491.211,0.000
